x: 5,09853646725186, y: 3,63021262313669, vx: 5,15124915883228, vy: -1,16756900712155 
x: 5,15004895884019, y: 3,61853693306548, vx: 5,15021890900051, vy: -1,26533549332012 
x: 5,20155114793019, y: 3,60588357813228, vx: 5,14918886521871, vy: -1,36308242622146 
x: 5,25304303658238, y: 3,59225275387006, vx: 5,14815902744567, vy: -1,46080980973622 
x: 5,30452462685683, y: 3,5776446557727, vx: 5,14712939564018, vy: -1,55851764777427 
x: 5,35599592081324, y: 3,56205947929496, vx: 5,14609996976105, vy: -1,65620594424471 
x: 5,40745692051085, y: 3,54549741985251, vx: 5,1450707497671, vy: -1,75387470305587 
x: 5,45890762800852, y: 3,52795867282195, vx: 5,14404173561714, vy: -1,85152392811525 
x: 5,51034804536469, y: 3,5094434335408, vx: 5,14301292727002, vy: -1,94915362332963 
x: 5,56177817463739, y: 3,4899518973075, vx: 5,14198432468457, vy: -2,04676379260497 
x: 5,61319801788424, y: 3,46948425938145, vx: 5,14095592781963, vy: -2,14435443984644 
x: 5,66460757716243, y: 3,44804071498299, vx: 5,13992773663407, vy: -2,24192556895847 
x: 5,71600685452877, y: 3,4256214592934, vx: 5,13889975108674, vy: -2,33947718384468 
x: 5,76739585203964, y: 3,40222668745496, vx: 5,13787197113652, vy: -2,43700928840791 
x: 5,818774571751, y: 3,37785659457088, vx: 5,13684439674229, vy: -2,53452188655023 
x: 5,87014301571843, y: 3,35251137570538, vx: 5,13581702786295, vy: -2,63201498217292 
x: 5,92150118599706, y: 3,32619122588365, vx: 5,13478986445737, vy: -2,72948857917649 
x: 5,97284908464163, y: 3,29889634009188, vx: 5,13376290648448, vy: -2,82694268146065 
x: 6,02418671370648, y: 3,27062691327727, vx: 5,13273615390319, vy: -2,92437729292436 
x: 6,07551407524551, y: 3,24138314034803, vx: 5,13170960667241, vy: -3,02179241746578 
x: 6,12683117131223, y: 3,21116521617337, vx: 5,13068326475107, vy: -3,11918805898228 
x: 6,17813800395974, y: 3,17997333558355, vx: 5,12965712809812, vy: -3,21656422137049 
x: 6,22943457524072, y: 3,14780769336985, vx: 5,1286311966725, vy: -3,31392090852621 
x: 6,28072088720745, y: 3,11466848428458, vx: 5,12760547043317, vy: -3,41125812434451 
x: 6,33199694191178, y: 3,08055590304114, vx: 5,12657994933908, vy: -3,50857587271964 
x: 6,38326274140517, y: 3,04547014431394, vx: 5,12555463334921, vy: -3,60587415754509 
x: 6,43451828773866, y: 3,00941140273849, vx: 5,12452952242254, vy: -3,70315298271359 
x: 6,48576358296289, y: 2,97237987291136, vx: 5,12350461651806, vy: -3,80041235211704 
x: 6,53699862912807, y: 2,93437574939019, vx: 5,12247991559476, vy: -3,89765226964662 
x: 6,58822342828402, y: 2,89539922669372, vx: 5,12145541961164, vy: -3,99487273919269 
x: 6,63943798248013, y: 2,85545049930179, vx: 5,12043112852771, vy: -4,09207376464485 
x: 6,69064229376541, y: 2,81452976165534, vx: 5,11940704230201, vy: -4,18925534989192 
x: 6,74183636418843, y: 2,77263720815642, vx: 5,11838316089355, vy: -4,28641749882194 
x: 6,79302019579736, y: 2,7297730331682, vx: 5,11735948426137, vy: -4,38356021532218 
x: 6,84419379063998, y: 2,68593743101498, vx: 5,11633601236452, vy: -4,48068350327912 
x: 6,89535715076362, y: 2,64113059598219, vx: 5,11531274516205, vy: -4,57778736657846 
x: 6,94651027821524, y: 2,59535272231641, vx: 5,11428968261301, vy: -4,67487180910514 
x: 6,99765317504137, y: 2,54860400422536, vx: 5,11326682467649, vy: -4,77193683474332 
x: 7,04878584328814, y: 2,50088463587792, vx: 5,11224417131155, vy: -4,86898244737638 
x: 7,09990828500125, y: 2,45219481140416, vx: 5,11122172247729, vy: -4,9660086508869 
x: 7,15102050222603, y: 2,40253472489529, vx: 5,1101994781328, vy: -5,06301544915672 
x: 7,20212249700735, y: 2,35190457040372, vx: 5,10917743823717, vy: -5,16000284606689 
x: 7,25321427138973, y: 2,30030454194305, vx: 5,10815560274952, vy: -5,25697084549768 
x: 7,30429582741722, y: 2,24773483348808, vx: 5,10713397162897, vy: -5,35391945132858 
x: 7,35536716713351, y: 2,19419563897479, vx: 5,10611254483465, vy: -5,45084866743831 
x: 7,40642829258186, y: 2,13968715230041, vx: 5,10509132232568, vy: -5,54775849770482 
x: 7,45747920580512, y: 2,08420956732336, vx: 5,10407030406122, vy: -5,64464894600528 
x: 7,50851990884573, y: 2,02776307786331, vx: 5,1030494900004, vy: -5,74152001621608 
x: 7,55955040374573, y: 1,97034787770114, vx: 5,1020288801024, vy: -5,83837171221284 
x: 7,61057069254676, y: 1,91196416057902, vx: 5,10100847432638, vy: -5,9352040378704 
x: 7,66158077729002, y: 1,85261212020031, vx: 5,09998827263152, vy: -6,03201699706282 
x: 7,71258066001633, y: 1,79229195022968, vx: 5,09896827497699, vy: -6,12881059366341 
x: 7,7635703427661, y: 1,73100384429305, vx: 5,097948481322, vy: -6,22558483154468 
x: 7,81454982757932, y: 1,6687479959776, vx: 5,09692889162573, vy: -6,32233971457837 
x: 7,86551911649558, y: 1,60552459883182, vx: 5,09590950584741, vy: -6,41907524663545 
x: 7,91647821155406, y: 1,54133384636547, vx: 5,09489032394624, vy: -6,51579143158613 
x: 7,96742711479352, y: 1,4761759320496, vx: 5,09387134588145, vy: -6,61248827329981 
x: 8,01836582825233, y: 1,41005104931661, vx: 5,09285257161227, vy: -6,70916577564515 
x: 8,06929435396846, y: 1,34295939156015, vx: 5,09183400109795, vy: -6,80582394249002 
x: 8,12021269397943, y: 1,27490115213525, vx: 5,09081563429773, vy: -6,90246277770152 
x: 8,17112085032241, y: 1,20587652435824, vx: 5,08979747117087, vy: -6,99908228514598 
x: 8,22201882503412, y: 1,13588570150678, vx: 5,08877951167664, vy: -7,09568246868895 
x: 8,27290662015089, y: 1,06492887681989, vx: 5,0877617557743, vy: -7,19226333219522 
x: 8,32378423770863, y: 0,993006243497937, vx: 5,08674420342315, vy: -7,28882487952878 
x: 8,37465167974286, y: 0,92011799470265, vx: 5,08572685458246, vy: -7,38536711455287 
x: 8,42550894828869, y: 0,846264323557121, vx: 5,08470970921154, vy: -7,48189004112996 
x: 8,4763560453808, y: 0,771445423145821, vx: 5,0836927672697, vy: -7,57839366312173 
x: 8,5271929730535, y: 0,695661486514604, vx: 5,08267602871625, vy: -7,67487798438911 
x: 8,57801973334066, y: 0,618912706670713, vx: 5,08165949351051, vy: -7,77134300879223 
x: 8,62883632827577, y: 0,541199276582791, vx: 5,0806431616118, vy: -7,86778874019047 
x: 8,67964275989188, y: 0,462521389180886, vx: 5,07962703297948, vy: -7,96421518244244 
x: 8,73043903022168, y: 0,382879237356461, vx: 5,07861110757289, vy: -8,06062233940595 
x: 8,78122514129741, y: 0,302273013962402, vx: 5,07759538535137, vy: -8,15701021493807 
x: 8,83200109515092, y: 0,220702911813021, vx: 5,0765798662743, vy: -8,25337881289508 
x: 8,88276689381366, y: 0,138169123684071, vx: 5,07556455030105, vy: -8,3497281371325 
x: 8,93352253931667, y: 0,0546718423127455, vx: 5,07454943739099, vy: -8,44605819150507 
x: 8,98426803369058, y: -0,0297887396023052, vx: 5,07353452750351, vy: -8,54236897986677 
