0,282842712474619;0,282842712474619
0,560028570699746;0,559048570699746
0,83167071176037;0,82875031176037
1,09788000999978;1,09207801799978
1,3587651222744;1,3491591701144
1,61443253230354;1,60011869918674
1,86498659413208;1,84507903767762
2,11052957472406;2,08416016939869
2,3511616957042;2,31747967848533
2,58698117426473;2,54515279739024
2,81808426325406;2,76729245391706
3,0445652904636;2,98400931731334
3,26651669712894;3,19541184344169
3,48402907566098;3,40160631904747
3,69719120662238;3,60269690514114
3,90609009496455;3,79878567951294
4,11081100553988;3,9899726783973
4,3114374979037;4,17635593730397
4,50805146042025;4,35803153103251
4,70073314368646;4,53509361288648
4,88956119328735;4,70763445310337
5,07461268189622;4,87574447651592
5,25596314073292;5,03951229946022
5,43368659039288;5,19902476594563
5,60785557105964;5,35436698310134
5,77854117211306;5,50562235591393
5,94581306114542;5,65287262127027
6,10973951239713;5,79619788131949
6,27038743462381;5,93567663616771
6,42782239840595;6,07138581591898
6,58210866291245;6,20340081207522
6,73330920212882;6,33179550830833
6,88148573056086;6,45664231061679
7,02669872842427;6,57801217687907
7,1690074663304;6,69597464581611
7,30847002947841;6,8105978653744
7,44514334136346;6,92194862054153
7,57908318701081;7,03009236060532
7,71034423574521;7,13509322586783
7,83898006350493;7,2370140738251
7,96504317470945;7,33591650482321
8,08858502368988;7,43186088720137
8,2096560356907;7,52490638193196
8,3283056274515;7,61511096676794
8,44458222737709;7,7025314599072
8,55853329530417;7,78722354318367
8,67020534187271;7,86924178479462
8,77964394750987;7,94863966157335
8,88689378103429;8,0254695808165
8,99199861788822;8,09978290167479
9,09500135800508;8,17162995611591
9,1959440433196;8,24106006946821
9,29486787492782;8,30812158055347
9,39181322990389;8,37286186141702
9,48681967778043;8,4353273366633
9,57992599669944;8,49556350240465
9,67117018924007;8,55361494483117
9,76058949792989;8,60952535840917
9,84822042044591;8,66333756371561
9,93409872451161;8,71509352491591
10,018259462496;8,76483436689221
10,1007369857207;8,81260039202899
10,1815649584809;8,85843109666303
10,2607763717859;8,90236518720439
10,3384035568248;8,94444059593492
10,4144781981629;8,98469449649084
10,4890313466743;9,02316331903564
10,5620934322154;9,05988276512955
10,6336942760457;9,09488782230157
10,7038631029994;9,12821277833016
10,7726285534141;9,15989123523818
10,8400186948204;9,18995612300803
10,9060610333986;9,21843971302249
10,9707825252053;9,24537363123666
11,0342095871758;9,27078887108655
11,0963681079069;9,29471580613943
11,1572834582234;9,31718420249126
11,2169805015335;9,33822323091606
11,2754836039775;9,35786147877235
11,3328166443725;9,37612696167153
11,3890030239597;9,39304713491272
11,4440656759551;9,40864890468908
11,4980270749106;9,42295863906992
11,550909245887;9,43600217876314
11,6027337734439;9,4478048476625
11,6535218104497;9,45839146318387
11,7032940867153;9,46778634639481
11,7520709174556;9,47601333194153
11,7998722115811;9,48309577777732
11,8467174798241;9,48905657469639
11,8926258427022;9,49391815567708
11,9376160383228;9,49770250503816
11,981706430031;9,50043116741201
12,024915013905;9,50212525653839
12,0672594261015;9,50280546388224
12,1087569500541;9,50249206707922
12,1494245235276;9,50120493821225
12,1892787455317;9,49896355192263
12,2283358830957;9,49578699335879
12,2666118779084;9,49169396596624
12,3041223528248;9,48670279912153
12,340882618243;9,48083145561372
12,3769076783527;9,47409753897606
12,4122122372603;9,46651830067116
12,4468107049897;9,45811064713236
12,4807172033645;9,44889114666433
12,5139455717718;9,43887603620566
12,546509372811;9,42808122795617
12,5784218978294;9,41652231587166
12,6096961723475;9,40421458202885
12,6403449613751;9,39117300286289
12,6703807746222;9,37741225528025
12,6998158716044;9,36294672264927
12,7286622666469;9,3477905006709
12,7569317337886;9,3319574031321
12,7846358115875;9,31546096754408
12,8117858078303;9,29831446066782
12,8383928041484;9,28053088392908
12,86446766054;9,26212297872512
12,8900210198038;9,24310323162523
12,9150633118824;9,22348387946735
12,9396047581193;9,20327691435262
12,9636553754316;9,18249408854019
12,9872249803976;9,161146919244
13,0103231932642;9,13924669333374
13,0329594418736;9,11680447194168
13,0551429655107;9,09383109497747
13,0768828186751;9,07033718555254
